Baseline 100%T,,Baseline 0%T,,Stock_nm,Stock_abs,2x_nm,2x_abs,4x_nm,Fluro_UV_4x_abs,6x_nm,6x_abs,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
651.0061646,90.5426178,651.0061646,0.007562008221,651.0061646,0.004925607238,651.0061646,0.001629546401,651.0061646,0.0001871440909,651.0061646,0.004202455748,
649.9835205,90.51986694,649.9835205,0.04964335263,649.9835205,0.005190642551,649.9835205,0.00124098442,649.9835205,-0.0001470074203,649.9835205,0.004148641601,
648.9972534,90.5355835,648.9972534,0.03271359205,648.9972534,0.005051033571,648.9972534,0.001639602007,648.9972534,-0.0005175144761,648.9972534,0.00543796178,
648.0106812,90.47247314,648.0106812,0.06060256436,648.0106812,0.005094456952,648.0106812,0.001412640209,648.0106812,-0.0008507110761,648.0106812,0.0047092475,
646.9871216,90.46923828,646.9871216,0.02472459525,646.9871216,0.004664580338,646.9871216,0.001145617687,646.9871216,-0.0005820957595,646.9871216,0.004312849138,
646,90.59719086,646,0.03265039623,646,0.005359752104,646,0.00178352464,646,0.0002667332592,646,0.005229441915,
645.0125122,90.53953552,645.0125122,-0.00834306702,645.0125122,0.004981481936,645.0125122,0.001619387069,645.0125122,-0.0002612661337,645.0125122,0.004125043284,
643.9881592,90.53027344,643.9881592,0.04618812352,643.9881592,0.005153862759,643.9881592,0.001637445414,643.9881592,-0.0002978970879,643.9881592,0.004589805845,
643.0001221,90.42230225,643.0001221,0.03209523484,643.0001221,0.004901495297,643.0001221,0.0002720949706,643.0001221,-0.001135013066,643.0001221,0.004043489695,
642.0117188,90.57465363,642.0117188,-0.05890385434,642.0117188,0.005637534428,642.0117188,0.001785240136,642.0117188,-6.00550311E-006,642.0117188,0.005142939743,
640.9865112,90.60939789,640.9865112,-0.03471665829,640.9865112,0.005617316347,640.9865112,0.001676058979,640.9865112,-0.0001563748665,640.9865112,0.00468509458,
639.9976196,90.6053772,639.9976196,0,639.9976196,0.005658803042,639.9976196,0.001810245682,639.9976196,-0.0001124340924,639.9976196,0.005091758911,
639.0083618,90.55942535,639.0083618,-0.01264126599,639.0083618,0.005730587989,639.0083618,0.001821267302,639.0083618,-0.0008003809489,639.0083618,0.004817780107,
637.9823608,90.6301651,637.9823608,0.06029848009,637.9823608,0.005940923002,637.9823608,0.002229628852,637.9823608,-0.0001268227206,637.9823608,0.005026626401,
636.9925537,90.57974243,636.9925537,0.1037711427,636.9925537,0.005515897647,636.9925537,0.00192486879,636.9925537,-0.0003780811385,636.9925537,0.004591820296,
636.0024414,90.5552597,636.0024414,0.04335469007,636.0024414,0.005630480591,636.0024414,0.001524041058,636.0024414,-0.0005763050285,636.0024414,0.004302992951,
635.012146,90.66929626,635.012146,0.06512536854,635.012146,0.005845437292,635.012146,0.002248207107,635.012146,0.0002518658293,635.012146,0.005155617837,
633.9848633,90.58475494,633.9848633,-0.01621571556,633.9848633,0.005293347407,633.9848633,0.00136267615,633.9848633,-0.0001639307739,633.9848633,0.004464696161,
632.9939575,90.61321259,632.9939575,-0.03411077335,632.9939575,0.005446638446,632.9939575,0.00227170391,632.9939575,-0.0001059124697,632.9939575,0.004357427824,
632.0028076,90.78887939,632.0028076,0.05985818058,632.0028076,0.006843763404,632.0028076,0.002933263546,632.0028076,0.0002622781612,632.0028076,0.005850081332,
631.0113525,90.64289856,631.0113525,0.08921025693,631.0113525,0.005874193739,631.0113525,0.001535289339,631.0113525,-7.501105574E-005,631.0113525,0.004930791445,
629.9828491,90.55525208,629.9828491,0.008762322366,629.9828491,0.005561569706,629.9828491,0.001031122287,629.9828491,-0.0006438759738,629.9828491,0.004459020682,
628.9909058,90.68283081,628.9909058,-0.01676375605,628.9909058,0.006240768824,628.9909058,0.002063892083,628.9909058,0.0002950708149,628.9909058,0.005405984353,
627.9985352,90.64736176,627.9985352,-0.0362158455,627.9985352,0.005939191207,627.9985352,0.001885947073,627.9985352,-0.0005172559177,627.9985352,0.004895447753,
627.0059814,90.76250458,627.0059814,0.02958142385,627.0059814,0.006475234404,627.0059814,0.002422421938,627.0059814,0.0003632802691,627.0059814,0.005568203516,
626.0131836,90.70029449,626.0131836,-0.003739855718,626.0131836,0.00618323544,626.0131836,0.002222785959,626.0131836,0.0002503376745,626.0131836,0.005011830945,
624.9832764,90.70041656,624.9832764,-0.004066197667,624.9832764,0.006225327495,624.9832764,0.002533613471,624.9832764,0.0002502340649,624.9832764,0.005408448167,
623.9898682,90.60752106,623.9898682,-0.002126754494,623.9898682,0.005953860935,623.9898682,0.001471856493,623.9898682,-0.0003150732373,623.9898682,0.004823826719,
622.9961548,90.53056335,622.9961548,0.07410798222,622.9961548,0.005885318853,622.9961548,0.001598289586,622.9961548,-0.0004313565732,622.9961548,0.004974700045,
622.0022583,90.64471436,622.0022583,-0.02392552793,622.0022583,0.00596010685,622.0022583,0.002098876052,622.0022583,3.378250403E-005,622.0022583,0.005203426816,
621.0079956,90.67081451,621.0079956,-0.008888295852,621.0079956,0.006131118163,621.0079956,0.002077000914,621.0079956,4.061698201E-005,621.0079956,0.005209242925,
620.0135498,90.60194397,620.0135498,0,620.0135498,0.006087433547,620.0135498,0.001569996821,620.0135498,-9.235131438E-005,620.0135498,0.005177963059,
618.9818726,90.57476807,618.9818726,0.05347117037,618.9818726,0.006173914298,618.9818726,0.001374543412,618.9818726,0.0003658710339,618.9818726,0.004720316734,
617.9868164,90.55267334,617.9868164,-0.05931198224,617.9868164,0.005945515819,617.9868164,0.001572075184,617.9868164,-0.0004362182808,617.9868164,0.004906233866,
616.9915771,90.66798401,616.9915771,0,616.9915771,0.006603080314,616.9915771,0.00206001685,616.9915771,-5.21829752E-005,616.9915771,0.005460452754,
615.9959717,90.62367249,615.9959717,0.09749893844,615.9959717,0.006436795928,615.9959717,0.002135241404,615.9959717,-0.00014281529,615.9959717,0.005028642714,
615.000061,90.72816467,615.000061,0.004571637604,615.000061,0.006579557899,615.000061,0.002451967914,615.000061,0.0001923235541,615.000061,0.005210709758,
614.0039673,90.69430542,614.0039673,0.02480363846,614.0039673,0.006767455954,614.0039673,0.001958827488,614.0039673,0.0001673073566,614.0039673,0.005506276153,
613.0075684,90.70069885,613.0075684,0.04469183087,613.0075684,0.006570543628,613.0075684,0.002328851493,613.0075684,0.0001492323645,613.0075684,0.005745906383,
612.0108032,90.61180115,612.0108032,0.02305386961,612.0108032,0.006780418567,612.0108032,0.002016375773,612.0108032,-0.0003311623295,612.0108032,0.005020550918,
611.013855,90.61746216,611.013855,0.01055334695,611.013855,0.006368939299,611.013855,0.002091410803,611.013855,-0.0002685097861,611.013855,0.005213486962,
610.0167236,90.64426422,610.0167236,-0.01352859568,610.0167236,0.006689163856,610.0167236,0.001992164413,610.0167236,-0.0003747188894,610.0167236,0.005448132288,
608.9822998,90.68211365,608.9822998,0.01175917219,608.9822998,0.006663718261,608.9822998,0.002282242989,608.9822998,-9.24548367E-005,608.9822998,0.005398698151,
607.9844971,90.61865997,607.9844971,0.04735894874,607.9844971,0.006598296575,607.9844971,0.001914832508,607.9844971,-0.0002699584875,607.9844971,0.005054831039,
606.9865112,90.64644623,606.9865112,0.04682274163,606.9865112,0.006746212021,606.9865112,0.001832029317,606.9865112,-0.0003778742393,606.9865112,0.004946264904,
605.9881592,90.7041626,605.9881592,-0.003275573952,605.9881592,0.006962458603,605.9881592,0.002136542229,605.9881592,2.213306652E-005,605.9881592,0.005139875226,
604.9896851,90.7064209,604.9896851,0.05115089566,604.9896851,0.007043378428,604.9896851,0.002147650113,604.9896851,0.000340067636,604.9896851,0.005203610286,
603.9908447,90.6410141,603.9908447,0.008041817695,603.9908447,0.00669957418,603.9908447,0.001990266144,603.9908447,-7.402755728E-005,603.9908447,0.005142049398,
602.9918213,90.72580719,602.9918213,-0.02551382035,602.9918213,0.007367576007,602.9918213,0.002206316218,602.9918213,4.540636291E-005,602.9918213,0.005258131772,
601.9923706,90.78005219,601.9923706,-0.003550884081,601.9923706,0.007413417101,601.9923706,0.002442049561,601.9923706,0.0001970369049,601.9923706,0.005746876821,
600.9927979,90.76834106,600.9927979,0.03136872128,600.9927979,0.007177918218,600.9927979,0.002643609652,600.9927979,4.144541163E-005,600.9927979,0.005350055173,
599.9929199,90.80590057,599.9929199,-0.03124132007,599.9929199,0.007896054536,599.9929199,0.002254243707,599.9929199,0.0005553241936,599.9929199,0.005740634166,
598.9927368,90.68340302,598.9927368,0.06801564246,598.9927368,0.006945597939,598.9927368,0.001668211189,598.9927368,-0.0004038403858,598.9927368,0.005146606825,
597.9923096,90.7915802,597.9923096,0.01605239511,597.9923096,0.007070056628,597.9923096,0.002031641779,597.9923096,-6.543479685E-005,597.9923096,0.00543243112,
596.9916382,90.82620239,596.9916382,0.06076844409,596.9916382,0.007156996056,596.9916382,0.00252585439,596.9916382,5.578784476E-005,596.9916382,0.005593716167,
595.9907837,90.82873535,595.9907837,0.02264364623,595.9907837,0.007422922645,595.9907837,0.002318649786,595.9907837,0.0002150621003,595.9907837,0.005240498576,
594.989502,90.88436127,594.989502,-0.01214071084,594.989502,0.00769032957,594.989502,0.002959482139,594.989502,0.0003349382314,594.989502,0.005439219996,
593.9880981,90.81763458,593.9880981,-0.003210478928,593.9880981,0.00733669335,593.9880981,0.002261425601,593.9880981,-6.854063395E-005,593.9880981,0.005197375081,
592.9863892,90.82913971,592.9863892,0.03117530979,592.9863892,0.00713094417,592.9863892,0.002278547734,592.9863892,8.450001769E-005,592.9863892,0.005344185047,
591.984375,90.83926392,591.984375,0.02818092145,591.984375,0.007487889379,591.984375,0.002492033876,591.984375,0.000266655552,591.984375,0.005189227872,
590.9821777,90.89067841,590.9821777,0.03322872519,590.9821777,0.007624226622,590.9821777,0.002663715975,590.9821777,0.0002111772919,590.9821777,0.00523858564,
590.0167847,90.88869476,590.0167847,0.03694374487,590.0167847,0.007391299121,590.0167847,0.002420157194,590.0167847,-0.0002078663383,590.0167847,0.005074027926,
589.0140381,90.96389771,589.0140381,0.02323188633,589.0140381,0.007974274457,589.0140381,0.002850318095,589.0140381,3.109015961E-005,589.0140381,0.005205496214,
588.0109863,90.90168762,588.0109863,0.04875330627,588.0109863,0.007719788235,588.0109863,0.002360108774,588.0109863,0.000111349822,588.0109863,0.004787471145,
587.0077515,90.87903595,587.0077515,-0.01069823839,587.0077515,0.007772439159,587.0077515,0.002385069383,587.0077515,7.085567631E-005,587.0077515,0.004742639139,
586.0042114,90.91784668,586.0042114,0.0442902483,586.0042114,0.007905834354,586.0042114,0.00250669173,586.0042114,0.0002717064344,586.0042114,0.00475491304,
585.0004883,90.97394562,585.0004883,-0.01467620581,585.0004883,0.00799299404,585.0004883,0.00274745957,585.0004883,-0.0002245286159,585.0004883,0.005030973349,
583.99646,91.00040436,583.99646,0.05761405826,583.99646,0.008448006585,583.99646,0.002644807566,583.99646,0.0002003259287,583.99646,0.005223258864,
582.9921265,91.00930786,582.9921265,-0.02418630384,582.9921265,0.008213397115,582.9921265,0.002229602775,582.9921265,-1.465121113E-005,582.9921265,0.005051007494,
581.9876099,91.02169037,581.9876099,0.06026231498,581.9876099,0.008229489438,581.9876099,0.002467691898,581.9876099,0.0001533755567,581.9876099,0.005174609832,
580.9827881,91.06563568,580.9827881,-0.01028700732,580.9827881,0.008361574262,580.9827881,0.001990110148,580.9827881,0.0002752032597,580.9827881,0.005440006498,
580.0149536,91.12892914,580.0149536,0.02322109789,580.0149536,0.008826483041,580.0149536,0.002871398116,580.0149536,0.0001847356616,580.0149536,0.005459089298,
579.0095825,91.19086456,579.0095825,0.009906875901,579.0095825,0.008941916749,579.0095825,0.003134399885,579.0095825,0.0005463562557,579.0095825,0.00542635005,
578.0040283,91.13601685,578.0040283,0.03094346635,578.0040283,0.008739975281,578.0040283,0.002615274629,578.0040283,0.0001048508275,578.0040283,0.005334331654,
576.998291,91.18215179,576.998291,-0.01687811129,576.998291,0.008822150528,576.998291,0.002690387191,576.998291,0.0002421271784,576.998291,0.005368872546,
575.9921875,91.18223572,575.9921875,0.05575845763,575.9921875,0.008772780187,575.9921875,0.002779346192,575.9921875,0.0001535050251,575.9921875,0.005188441835,
574.9858398,91.18996429,574.9858398,-0.0192044545,574.9858398,0.00856228359,574.9858398,0.002780857263,574.9858398,2.795774526E-005,574.9858398,0.004908877891,
574.0165405,91.29013824,574.0165405,0.0296391435,574.0165405,0.008938508108,574.0165405,0.003112655133,574.0165405,0.0003338242823,574.0165405,0.005229782779,
573.0097656,91.32668304,573.0097656,0.02407260239,573.0097656,0.009325452149,573.0097656,0.003111768747,573.0097656,0.0006288369186,573.0097656,0.005385304801,
572.0026855,91.28291321,572.0026855,0.01342281885,572.0026855,0.009063353762,572.0026855,0.002868088894,572.0026855,0.0006985766813,572.0026855,0.004824638367,
570.9953003,91.3119278,570.9953003,-0.00934863463,570.9953003,0.009253519587,570.9953003,0.003200866282,570.9953003,0.0004342211469,570.9953003,0.005071225576,
569.987793,91.32533264,569.987793,0.02790744789,569.987793,0.009324816987,569.987793,0.00302076037,569.987793,0.0004889763659,569.987793,0.004778624512,
569.0172729,91.37697601,569.0172729,0.005435521249,569.0172729,0.009438768961,569.0172729,0.003187280148,569.0172729,0.0003904323094,569.0172729,0.004610970616,
568.0092163,91.38278961,568.0092163,0.03236531466,568.0092163,0.009455806576,568.0092163,0.003103868803,568.0092163,0.0001784945343,568.0092163,0.00449160859,
567.0009155,91.39972687,567.0009155,0.034499228,567.0009155,0.00966782216,567.0009155,0.002961280523,567.0009155,0.0003038263239,567.0009155,0.004555379506,
565.9923096,91.47094727,565.9923096,0.03485101461,565.9923096,0.009776383638,565.9923096,0.003269559704,565.9923096,0.0005082317512,565.9923096,0.004467363469,
564.9835205,91.41172028,564.9835205,0.007158708293,564.9835205,0.009692173451,564.9835205,0.002856337233,564.9835205,0.0001741439337,564.9835205,0.003962970339,
564.0118408,91.45929718,564.0118408,0.02460024506,564.0118408,0.009916592389,564.0118408,0.003161491128,564.0118408,0.0004141658137,564.0118408,0.003979715519,
563.0025635,91.51811218,563.0025635,0.01124479901,563.0025635,0.01007745881,563.0025635,0.003443715163,563.0025635,0.0003835663956,563.0025635,0.004312483128,
561.992981,91.59581757,561.992981,0,561.992981,0.01035019103,561.992981,0.00341937202,561.992981,0.0005807515117,561.992981,0.004464512691,
560.9831543,91.62783813,560.9831543,0.002887919778,560.9831543,0.01018130034,560.9831543,0.003506079782,560.9831543,0.0005870761815,560.9831543,0.0046684267,
560.0105591,91.6235199,560.0105591,0.02493558265,560.0105591,0.01048719138,560.0105591,0.003645166522,560.0105591,0.0004503386153,560.0105591,0.004472411238,
559.0003662,91.66409302,559.0003662,0.01345496532,559.0003662,0.01039303374,559.0003662,0.003454178339,559.0003662,0.0006111834082,559.0003662,0.004414117895,
557.9898071,91.69831848,557.9898071,-0.01072644908,557.9898071,0.01065580267,557.9898071,0.003377655288,557.9898071,0.0007292501396,557.9898071,0.004507511389,
557.0164795,91.72807312,557.0164795,0.02677017823,557.0164795,0.01072496921,557.0164795,0.003507410642,557.0164795,0.0005446974537,557.0164795,0.004261164926,
556.0054321,91.74510956,556.0054321,-0.03017197922,556.0054321,0.01097177155,556.0054321,0.003292564303,556.0054321,0.0004896242172,556.0054321,0.004230554681,
554.9942017,91.82246399,554.9942017,0.02428363264,554.9942017,0.01140092406,554.9942017,0.003764766036,554.9942017,0.0008293754072,554.9942017,0.004271046724,
553.9827271,91.77001953,553.9827271,0.05350740999,553.9827271,0.01120939013,553.9827271,0.003590142354,553.9827271,0.0005494924262,553.9827271,0.00421913201,
553.0084839,91.86933899,553.0084839,-0.004231908824,553.0084839,0.01157156564,553.0084839,0.003786047222,553.0084839,0.0005981186987,553.0084839,0.004355153069,
551.99646,91.9070282,551.99646,0.03723008186,551.99646,0.01200873591,551.99646,0.003908219282,551.99646,0.0007603666163,551.99646,0.004393067677,
550.9842529,91.98377991,550.9842529,0.04018574953,550.9842529,0.01228947379,550.9842529,0.004151568748,550.9842529,0.001098045963,550.9842529,0.004655893426,
550.0092773,91.94891357,550.0092773,0.0296183452,550.0092773,0.01224186458,550.0092773,0.004013573751,550.0092773,0.0005580715952,550.0092773,0.004149739631,
548.9966431,91.97348022,548.9966431,-0.02876160666,548.9966431,0.01250173245,548.9966431,0.004013234284,548.9966431,0.0006522723706,548.9966431,0.004151124507,
547.9837036,92.06417847,547.9837036,0.01128498372,547.9837036,0.01311314199,547.9837036,0.004233743995,547.9837036,0.001085381838,547.9837036,0.004511382431,
547.0081177,92.13199615,547.0081177,0.01228840835,547.0081177,0.0136541659,547.0081177,0.004632371943,547.0081177,0.001064725569,547.0081177,0.004646186717,
545.9946289,92.0953064,545.9946289,0.02045766823,545.9946289,0.01378080249,545.9946289,0.004611363169,545.9946289,0.001039814786,545.9946289,0.004537434783,
545.0185547,92.08104706,545.0185547,0.01255768724,545.0185547,0.01403362583,545.0185547,0.004717307165,545.0185547,0.001089404221,545.0185547,0.0045217406,
544.0046997,92.12525177,544.0046997,-0.02871582657,544.0046997,0.01470265072,544.0046997,0.004980827216,544.0046997,0.001106324606,544.0046997,0.00447225431,
542.9906006,92.17664337,542.9906006,0.009462527931,542.9906006,0.01543415245,542.9906006,0.005282158963,542.9906006,0.001184732653,542.9906006,0.004707886372,
542.013855,92.18692017,542.013855,0,542.013855,0.01614142023,542.013855,0.0053796703,542.013855,0.001271670335,542.013855,0.004683053587,
540.9992065,92.14926147,540.9992065,0.003573342925,540.9992065,0.01670062356,540.9992065,0.005485277623,540.9992065,0.001275642426,540.9992065,0.004895186052,
539.984436,92.15167999,539.984436,0,539.984436,0.01755728945,539.984436,0.005959923379,539.984436,0.001542407204,539.984436,0.004994547926,
539.006897,92.14863586,539.006897,-0.01002104394,539.006897,0.01851429045,539.006897,0.006444283761,539.006897,0.001887247083,539.006897,0.005251423921,
537.9916992,92.14159393,537.9916992,0.02491142601,537.9916992,0.01936287805,537.9916992,0.006840265822,537.9916992,0.001958151348,537.9916992,0.005272201728,
537.0137939,92.11403656,537.0137939,-0.002537749009,537.0137939,0.02080274932,537.0137939,0.007125023287,537.0137939,0.002125330502,537.0137939,0.005087516271,
535.9980469,92.08383942,535.9980469,0.004412089009,535.9980469,0.02207279392,535.9980469,0.007921466604,535.9980469,0.002534290543,535.9980469,0.00552158663,
534.9819946,92.01829529,534.9819946,0.009414422326,534.9819946,0.02332386374,534.9819946,0.008451174013,534.9819946,0.002619415289,534.9819946,0.005733263213,
534.003418,91.97001648,534.003418,0.009542440064,534.003418,0.0250300318,534.003418,0.009056058712,534.003418,0.003211532021,534.003418,0.006072733086,
532.9869995,91.911026,532.9869995,-0.003752908437,532.9869995,0.02674491145,532.9869995,0.009868977591,532.9869995,0.003282079007,532.9869995,0.006104497239,
532.0079956,91.85691833,532.0079956,0.003775152145,532.0079956,0.02898002043,532.0079956,0.01097615249,532.0079956,0.004029824864,532.0079956,0.00664355699,
530.9911499,91.76565552,530.9911499,-0.008745463565,530.9911499,0.03159006312,530.9911499,0.01224644389,530.9911499,0.00440933276,530.9911499,0.006983265746,
530.0116577,91.66742706,530.0116577,-0.008931760676,530.0116577,0.03478509933,530.0116577,0.01371414028,530.0116577,0.005474110134,530.0116577,0.007705612108,
528.9942627,91.62854004,528.9942627,-0.01457460318,528.9942627,0.03930164501,528.9942627,0.01539740805,528.9942627,0.006297285203,528.9942627,0.008193665184,
528.0144043,91.53152466,528.0144043,0.009088705294,528.0144043,0.04343928397,528.0144043,0.01797114685,528.0144043,0.00712144468,528.0144043,0.009123491123,
526.996582,91.39356995,526.996582,0,526.996582,0.0472516492,526.996582,0.01989757642,526.996582,0.008215164766,526.996582,0.009554497898,
526.0162354,91.26797485,526.0162354,-0.002125940751,526.0162354,0.05480419844,526.0162354,0.02307633124,526.0162354,0.009859576821,526.0162354,0.01067641657,
524.9979858,91.14347076,524.9979858,0.01363574434,524.9979858,0.06254055351,524.9979858,0.02716233209,524.9979858,0.01180007029,524.9979858,0.01204024535,
524.0172119,90.9756546,524.0172119,0.01811500452,524.0172119,0.07186874002,524.0172119,0.03125910088,524.0172119,0.01385602728,524.0172119,0.01359302457,
522.9984741,90.86405945,522.9984741,0.006205205806,522.9984741,0.08391052485,522.9984741,0.03709021956,522.9984741,0.01683272608,522.9984741,0.01518557966,
522.0172729,90.71372986,522.0172729,-0.003234466538,522.0172729,0.0967650339,522.0172729,0.04363421351,522.0172729,0.01990467682,522.0172729,0.01744266972,
520.9981079,90.61061096,520.9981079,0.03784099966,520.9981079,0.1130801588,520.9981079,0.05129652098,520.9981079,0.0238192156,520.9981079,0.02051021345,
520.0164795,90.43362427,520.0164795,-0.00357986684,520.0164795,0.1343921423,520.0164795,0.06102692336,520.0164795,0.02847551741,520.0164795,0.02350731753,
518.9968262,90.30154419,518.9968262,-0.0124579547,518.9968262,0.1625906825,518.9968262,0.07334879041,518.9968262,0.03445811197,518.9968262,0.02801997028,
518.0147705,90.16293335,518.0147705,0.008663008921,518.0147705,0.1887222677,518.0147705,0.08706966788,518.0147705,0.04194619879,518.0147705,0.03311790898,
516.9946899,89.98467255,516.9946899,0.009085127153,516.9946899,0.2182408869,516.9946899,0.1013614759,516.9946899,0.04816092178,516.9946899,0.03796516731,
516.0122681,89.90473938,516.0122681,0.01440143958,516.0122681,0.2576458454,516.0122681,0.1213361397,516.0122681,0.05726360902,516.0122681,0.04385654628,
514.9916382,89.78440857,514.9916382,0.0220563896,514.9916382,0.3034852743,514.9916382,0.1422218233,514.9916382,0.06995263696,514.9916382,0.05100166425,
514.008728,89.61734009,514.008728,0.007682261523,514.008728,0.3609252274,514.008728,0.1697632521,514.008728,0.08215387166,514.008728,0.06113097072,
512.9877319,89.53361511,512.9877319,0.02594129741,512.9877319,0.4323011041,512.9877319,0.2025618851,512.9877319,0.09798167646,512.9877319,0.07136926055,
512.0043945,89.39866638,512.0043945,0.0259682443,512.0043945,0.5022189617,512.0043945,0.2353470623,512.0043945,0.1144869551,512.0043945,0.0830802694,
510.9830017,89.26055145,510.9830017,0.01101968903,510.9830017,0.579046607,510.9830017,0.2721285224,510.9830017,0.1346658021,510.9830017,0.09527976066,
509.9992065,89.17905426,509.9992065,0.01121411473,509.9992065,0.6728656888,509.9992065,0.3170863092,509.9992065,0.1575669199,509.9992065,0.1108411252,
509.0152283,89.11646271,509.0152283,0.0038296571,509.0152283,0.7835035324,509.0152283,0.369553566,509.0152283,0.180891782,509.0152283,0.1281133294,
507.9931641,88.98277283,507.9931641,-0.004062233493,507.9931641,0.9053698182,507.9931641,0.4334286153,507.9931641,0.2133505791,507.9931641,0.1473935395,
507.0087585,88.90663147,507.0087585,-0.01647446491,507.0087585,1.049554944,507.0087585,0.4937422276,507.0087585,0.2419839054,507.0087585,0.1697921157,
505.9862366,88.82225037,505.9862366,0,505.9862366,1.184202194,505.9862366,0.5631552935,505.9862366,0.2751980722,505.9862366,0.1933262646,
505.0014343,88.73678589,505.0014343,0.02532072738,505.0014343,1.338373184,505.0014343,0.6368336082,505.0014343,0.3122057915,505.0014343,0.2193448097,
504.0163879,88.64942169,504.0163879,0.0172592327,504.0163879,1.514870524,504.0163879,0.7266718745,504.0163879,0.3569718301,504.0163879,0.2489158958,
502.9932556,88.61885834,502.9932556,0.01656314731,502.9932556,1.697097301,502.9932556,0.8131533861,502.9932556,0.4024570882,502.9932556,0.2803591788,
502.007782,88.56104279,502.007782,-0.01285236981,502.007782,1.905504346,502.007782,0.9113107324,502.007782,0.4534211457,502.007782,0.3146483302,
500.9841919,88.54766083,500.9841919,0.00427899044,500.9841919,2.072708368,500.9841919,1.015898228,500.9841919,0.5057549477,500.9841919,0.3499589562,
499.9983521,88.47027588,499.9983521,0.01617599465,499.9983521,2.247279167,499.9983521,1.118795753,499.9983521,0.5540411472,499.9983521,0.3846110702,
499.0122681,88.44439697,499.0122681,0.01174904034,499.0122681,2.417804956,499.0122681,1.222014666,499.0122681,0.6063714623,499.0122681,0.4200467765,
497.9880371,88.40962219,497.9880371,-0.00366407726,497.9880371,2.500761509,497.9880371,1.316823125,497.9880371,0.6571978927,497.9880371,0.4537961185,
497.0015259,88.36602783,497.0015259,-0.02684113197,497.0015259,2.59418416,497.0015259,1.415257215,497.0015259,0.7076999545,497.0015259,0.4885828197,
496.0148315,88.33772278,496.0148315,-0.003257435048,496.0148315,2.728811502,496.0148315,1.501900077,496.0148315,0.7534818649,496.0148315,0.5206343532,
494.9899597,88.32139587,494.9899597,0,494.9899597,2.819662571,494.9899597,1.588835835,494.9899597,0.7935811877,494.9899597,0.5473726392,
494.0028992,88.32374573,494.0028992,-0.01679430343,494.0028992,2.756625414,494.0028992,1.647570252,494.0028992,0.8272119164,494.0028992,0.5702882409,
493.015564,88.32054138,493.015564,-0.006326311268,493.015564,2.804586172,493.015564,1.705073237,493.015564,0.8581445813,493.015564,0.5913871527,
491.9900513,88.30432892,491.9900513,-0.01017656364,491.9900513,2.875649929,491.9900513,1.755646586,491.9900513,0.8811559081,491.9900513,0.6067762971,
491.0023499,88.28448486,491.0023499,0.01542257797,491.0023499,2.99128437,491.0023499,1.794029117,491.0023499,0.8976811171,491.0023499,0.6177114844,
490.0144653,88.27364349,490.0144653,0.004222259857,490.0144653,2.960199356,490.0144653,1.798606873,490.0144653,0.9041372538,490.0144653,0.6220865846,
488.9882813,88.32930756,488.9882813,0,488.9882813,2.908789873,488.9882813,1.796373487,488.9882813,0.9039415717,488.9882813,0.6225149632,
487.9999695,88.32215881,487.9999695,-0.003842311678,487.9999695,2.934272766,487.9999695,1.785204649,487.9999695,0.8976284862,487.9999695,0.6176888943,
487.0114136,88.36251831,487.0114136,0,487.0114136,2.925246954,487.0114136,1.770436525,487.0114136,0.8870979548,487.0114136,0.6105213165,
485.9846802,88.32823181,485.9846802,0.003300221171,485.9846802,2.958467007,485.9846802,1.736363173,485.9846802,0.8705207109,485.9846802,0.5991621017,
484.9957581,88.43341827,484.9957581,0,484.9957581,2.934854269,484.9957581,1.68343699,484.9957581,0.8462665677,484.9957581,0.5818644762,
484.0066223,88.50210571,484.0066223,0.003037759336,484.0066223,2.920086622,484.0066223,1.636021376,484.0066223,0.8190261126,484.0066223,0.5635744333,
483.0173035,88.47026825,483.0173035,-0.002380895661,483.0173035,2.889009953,483.0173035,1.587157488,483.0173035,0.7946959734,483.0173035,0.5464195013,
481.9897156,88.4810791,481.9897156,0.005846243817,481.9897156,2.840007782,481.9897156,1.5414747,481.9897156,0.7711260319,481.9897156,0.5297904015,
481.0000305,88.53881073,481.0000305,0,481.0000305,2.726960897,481.0000305,1.47154665,481.0000305,0.7367615104,481.0000305,0.5068628788,
480.0101013,88.54759979,480.0101013,0,480.0101013,2.662944555,480.0101013,1.407304406,480.0101013,0.6994199157,480.0101013,0.4835531116,
478.9818115,88.62490845,478.9818115,0.01165942848,478.9818115,2.602241039,478.9818115,1.340596676,478.9818115,0.6667938828,478.9818115,0.4606277049,
