SetCrun1,,
Time (sec),Abs,
364.75,0.05455945805,
365.25,0.0544731766,
365.75,0.05466495827,
366.25,0.05472030491,
366.75,0.05462723598,
367.25,0.05458851904,
367.75,0.05449195579,
368.25,0.05451745912,
368.75,0.05467453226,
369.25,0.05470215902,
369.75,0.05462717637,
370.25,0.05473607033,
370.75,0.05477486178,
371.25,0.05478014797,
371.75,0.05473119766,
372.25,0.05470268801,
372.75,0.05465638638,
373.25,0.05480610579,
373.75,0.0547921285,
374.25,0.05484693125,
374.75,0.05472015589,
375.25,0.05487057567,
375.75,0.05491651595,
376.25,0.05479265749,
376.75,0.05472526699,
377.25,0.05475730076,
377.75,0.05490570515,
378.25,0.05480725318,
378.75,0.05468395352,
379.25,0.05481967703,
379.75,0.05489574745,
380.25,0.05477806181,
380.75,0.05473492667,
381.25,0.05484942719,
381.75,0.05469205976,
382.25,0.05472617596,
382.75,0.05481976271,
383.25,0.0546059832,
383.75,0.05463046581,
384.25,0.05454862863,
384.75,0.05469637364,
385.25,0.05456028134,
385.75,0.05460885912,
386.25,0.05465315655,
386.75,0.05461831391,
387.25,0.05463536829,
387.75,0.05461487919,
388.25,0.05457615852,
388.75,0.05455778539,
389.25,0.05460838974,
389.75,0.05467620492,
390.25,0.05484828353,
390.75,0.05448282883,
391.25,0.05470497534,
391.75,0.05454830453,
392.25,0.05472523719,
392.75,0.05460757017,
393.25,0.05456876382,
393.75,0.05455992743,
394.25,0.05466654524,
394.75,0.05473031476,
395.25,0.0545495972,
395.75,0.05459148064,
396.25,0.05470803007,
396.75,0.05451663956,
397.25,0.05454924703,
397.75,0.05460140482,
398.25,0.05467940494,
398.75,0.05466780812,
399.25,0.05456882343,
399.75,0.0546471104,
400.25,0.05448849499,
400.75,0.05463163927,
401.25,0.05460757017,
401.75,0.05457251891,
402.25,0.05466610566,
402.75,0.05462215841,
403.25,0.05460020155,
403.75,0.05450428277,
404.25,0.05470700189,
404.75,0.05462785438,
405.25,0.05455329642,
405.75,0.05455828458,
406.25,0.0545899868,
406.75,0.05451200157,
407.25,0.05458261818,
407.75,0.05458699167,
408.25,0.05445941165,
408.75,0.05452333018,
409.25,0.05473157763,
409.75,0.05467514694,
410.25,0.0544953309,
410.75,0.05475941673,
411.25,0.05463096499,
411.75,0.05473216623,
412.25,0.05458502471,
412.75,0.05455895886,
413.25,0.05452447385,
413.75,0.0545302853,
414.25,0.05471387506,
414.75,0.05462327227,
415.25,0.05454880372,
415.75,0.05458901823,
416.25,0.05453175306,
416.75,0.05464311689,
417.25,0.05450460687,
417.75,0.05465236679,
418.25,0.05460765585,
418.75,0.05461578816,
419.25,0.05463343114,
419.75,0.05463240296,
420.25,0.05447784066,
420.75,0.05459488928,
421.25,0.05456165969,
421.75,0.0546858646,
422.25,0.05468674377,
422.75,0.05457885936,
423.25,0.05471907184,
423.75,0.05461725593,
424.25,0.05474091694,
424.75,0.05454017594,
425.25,0.05457874388,
425.75,0.05455235764,
426.25,0.05463586748,
426.75,0.0546059832,
427.25,0.05474987254,
427.75,0.05456750095,
428.25,0.05460754037,
428.75,0.05459303781,
429.25,0.05447907373,
429.75,0.05477301031,
430.25,0.05482105538,
430.75,0.0548937805,
431.25,0.05474065244,
431.75,0.05491108075,
432.25,0.054824844,
432.75,0.05483964831,
433.25,0.054955028,
433.75,0.05491439998,
434.25,0.05481559411,
434.75,0.0547195971,
435.25,0.0549230054,
435.75,0.05482710525,
436.25,0.05484043807,
436.75,0.05492759123,
437.25,0.05483553559,
437.75,0.0547965616,
438.25,0.05464614183,
438.75,0.05476341024,
439.25,0.054639332,
439.75,0.05457375199,
440.25,0.05473862588,
440.75,0.05459629744,
